Number	StepOneRunFileName	LongName	PCRSampleName	sampleType	sampleType2	Instrument	Target Name	Ct	Tm1	Tm2	Tm3	VolumeSampled_ml	LysisVolume_ul	PurificationVolume_ul	ElutionVolume_ul	qPCRDilution	qPCRTemplate_ul	UnivStd_cpRXN	UniivStd_cpSeawater	UnivStd_AveCPSW	UnivStd_SDcpSW	LODLOQ_cpRXN	LODLOQ_cpMLSW	LatitudeStart	LongitudeStart
991	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	36.1218464	-124.4221568
992	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	36.1218464	-124.4221568
993	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	36.1218464	-124.4221568
994	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.1218464	-124.4221568
995	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.1218464	-124.4221568
996	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC49_A14_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC49 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.1218464	-124.4221568
1249	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	21.4310496	-156.0071808
1250	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	21.4310496	-156.0071808
1251	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	21.4310496	-156.0071808
1252	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	21.4310496	-156.0071808
1253	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	21.4310496	-156.0071808
1254	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC5_A160_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC5 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	21.4310496	-156.0071808
973	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50	field		esp	Anchovy	30.8107605				2000	700	400	100	1	2	3.00E+01	1.30E+00	6.40E-01	6.00E-01	 	 	36.3124416	-124.326912
974	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50	field		esp	Anchovy	33.36057663				2000	700	400	100	1	2	5.50E+00	2.40E-01	6.40E-01	6.00E-01	 	 	36.3124416	-124.326912
975	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50	field		esp	Anchovy	32.79724121				2000	700	400	100	1	2	8.00E+00	3.50E-01	6.40E-01	6.00E-01	 	 	36.3124416	-124.326912
985	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.3124416	-124.326912
986	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:5	field		esp	Anchovy	33.46490097				2000	700	400	100	0.2	2	5.10E+00	1.10E+00	ND	ND	 	 	36.3124416	-124.326912
987	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC50_A252_archive_bac_Transit_12jun21	Surveyor2021_SFtoHI_SC50 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.3124416	-124.326912
967	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51	field		esp	Anchovy	33.50520325				2000	700	400	100	1	2	5.00E+00	2.20E-01	7.60E-01	5.10E-01	 	 	36.7870144	-123.7561344
968	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51	field		esp	Anchovy	30.92617607				2000	700	400	100	1	2	2.80E+01	1.20E+00	7.60E-01	5.10E-01	 	 	36.7870144	-123.7561344
969	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51	field		esp	Anchovy	31.49264526				2000	700	400	100	1	2	1.90E+01	8.40E-01	7.60E-01	5.10E-01	 	 	36.7870144	-123.7561344
970	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:5	field		esp	Anchovy	34.69872665				2000	700	400	100	0.2	2	2.20E+00	4.80E-01	7.30E-01	3.70E-01	 	 	36.7870144	-123.7561344
971	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:5	field		esp	Anchovy	33.4142189				2000	700	400	100	0.2	2	5.30E+00	1.20E+00	7.30E-01	3.70E-01	 	 	36.7870144	-123.7561344
972	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC51_A107_archive_bac_Transit_11jun21	Surveyor2021_SFtoHI_SC51 1:5	field		esp	Anchovy	34.50417709				2000	700	400	100	0.2	2	2.50E+00	5.50E-01	7.30E-01	3.70E-01	 	 	36.7870144	-123.7561344
964	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC52_A329_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC52	field		esp	Anchovy	30.91969681				2000	700	400	100	1	2	2.80E+01	1.20E+00	8.20E-01	4.10E-01	 	 	37.5070112	-122.9131776
965	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC52_A329_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC52	field		esp	Anchovy	32.54770279				2000	700	400	100	1	2	9.40E+00	4.10E-01	8.20E-01	4.10E-01	 	 	37.5070112	-122.9131776
966	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC52_A329_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC52	field		esp	Anchovy	31.54254532				2000	700	400	100	1	2	1.90E+01	8.10E-01	8.20E-01	4.10E-01	 	 	37.5070112	-122.9131776
982	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC52_A329_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC52 1:5	field		esp	Anchovy	33.58475494				2000	700	400	100	0.2	2	4.70E+00	1.00E+00	ND	ND	 	 	37.5070112	-122.9131776
983	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC52_A329_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC52 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	37.5070112	-122.9131776
984	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC52_A329_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC52 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	37.5070112	-122.9131776
976	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53	field		esp	Anchovy	Undetermined				1396.8	700	400	100	1	2	ND	ND	ND	ND	 	 	37.7379072	-122.6213504
977	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53	field		esp	Anchovy	32.40557098				1396.8	700	400	100	1	2	1.00E+01	6.50E-01	ND	ND	 	 	37.7379072	-122.6213504
978	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53	field		esp	Anchovy	32.54989243				1396.8	700	400	100	1	2	9.40E+00	5.90E-01	ND	ND	 	 	37.7379072	-122.6213504
979	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:5	field		esp	Anchovy	33.27711487				1396.8	700	400	100	0.2	2	5.80E+00	1.80E+00	ND	ND	 	 	37.7379072	-122.6213504
980	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:5	field		esp	Anchovy	34.95661926				1396.8	700	400	100	0.2	2	1.90E+00	5.80E-01	ND	ND	 	 	37.7379072	-122.6213504
981	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC53_A272_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC53 1:5	field		esp	Anchovy	Undetermined				1396.8	700	400	100	0.2	2	ND	ND	ND	ND	 	 	37.7379072	-122.6213504
958	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54	field		esp	Anchovy	28.7111702				721	700	400	100	1	2	1.30E+02	1.50E+01	1.30E+01	4.20E+00	 	 	37.8187296	-122.4844928
959	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54	field		esp	Anchovy	28.6641674				721	700	400	100	1	2	1.30E+02	1.60E+01	1.30E+01	4.20E+00	 	 	37.8187296	-122.4844928
960	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54	field		esp	Anchovy	29.62218857				721	700	400	100	1	2	6.80E+01	8.20E+00	1.30E+01	4.20E+00	 	 	37.8187296	-122.4844928
961	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:5	field		esp	Anchovy	31.12048721				721	700	400	100	0.2	2	2.50E+01	1.50E+01	1.50E+01	2.70E+00	 	 	37.8187296	-122.4844928
962	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:5	field		esp	Anchovy	30.93823624				721	700	400	100	0.2	2	2.80E+01	1.70E+01	1.50E+01	2.70E+00	 	 	37.8187296	-122.4844928
963	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC54_A275_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC54 1:5	field		esp	Anchovy	31.49580956				721	700	400	100	0.2	2	1.90E+01	1.20E+01	1.50E+01	2.70E+00	 	 	37.8187296	-122.4844928
952	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC55_A336_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC55	field		esp	Anchovy	30.2565136				623	700	400	100	1	2	4.40E+01	6.20E+00	6.40E+00	1.60E+00	 	 	37.8129856	-122.402048
953	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC55_A336_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC55	field		esp	Anchovy	30.5804863				623	700	400	100	1	2	3.60E+01	5.00E+00	6.40E+00	1.60E+00	 	 	37.8129856	-122.402048
954	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC55_A336_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC55	field		esp	Anchovy	29.86447144				623	700	400	100	1	2	5.80E+01	8.10E+00	6.40E+00	1.60E+00	 	 	37.8129856	-122.402048
955	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC55_A336_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC55 1:5	field		esp	Anchovy	32.97736359				623	700	400	100	0.2	2	7.10E+00	5.00E+00	4.60E+00	2.60E+00	 	 	37.8129856	-122.402048
956	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC55_A336_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC55 1:5	field		esp	Anchovy	32.4790535				623	700	400	100	0.2	2	9.90E+00	7.00E+00	4.60E+00	2.60E+00	 	 	37.8129856	-122.402048
957	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC55_A336_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC55 1:5	field		esp	Anchovy	34.46945572				623	700	400	100	0.2	2	2.60E+00	1.80E+00	4.60E+00	2.60E+00	 	 	37.8129856	-122.402048
946	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC56_A56_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC56	field		esp	Anchovy	30.53234863				388	700	400	100	1	2	3.70E+01	8.30E+00	7.90E+00	6.10E-01	 	 	37.779632	-122.337728
947	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC56_A56_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC56	field		esp	Anchovy	30.74113655				388	700	400	100	1	2	3.20E+01	7.20E+00	7.90E+00	6.10E-01	 	 	37.779632	-122.337728
948	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC56_A56_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC56	field		esp	Anchovy	30.54718399				388	700	400	100	1	2	3.60E+01	8.20E+00	7.90E+00	6.10E-01	 	 	37.779632	-122.337728
949	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC56_A56_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC56 1:5	field		esp	Anchovy	32.37930679				388	700	400	100	0.2	2	1.10E+01	1.20E+01	7.90E+00	4.70E+00	 	 	37.779632	-122.337728
950	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC56_A56_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC56 1:5	field		esp	Anchovy	32.80361176				388	700	400	100	0.2	2	8.00E+00	9.00E+00	7.90E+00	4.70E+00	 	 	37.779632	-122.337728
951	20211109_Surveyor2021_SFtoHI_Transit_SC56-SC49_Anchovy.eds	Surveyor2021_SFtoHI_SC56_A56_archive_bac_Transit_10jun21	Surveyor2021_SFtoHI_SC56 1:5	field		esp	Anchovy	34.59536362				388	700	400	100	0.2	2	2.40E+00	2.70E+00	7.90E+00	4.70E+00	 	 	37.779632	-122.337728
1276	20220131_Surveyor2021_SF_SFtoHI_negativecontrols_extractionblanks_Anchovy.eds	Surveyor2021_SFtoHI_SC57_A218_archive_bac_preNegative_05jun21	05jun2021_Surveyor2021_SF-HI_negativekoaconrol_SC57	negativeControl	negativeControlstart	esp	Anchovy	Undetermined				1000	700	400	100	1	2	ND	ND	ND	ND	 	 		
1277	20220131_Surveyor2021_SF_SFtoHI_negativecontrols_extractionblanks_Anchovy.eds	Surveyor2021_SFtoHI_SC57_A218_archive_bac_preNegative_05jun21	05jun2021_Surveyor2021_SF-HI_negativekoaconrol_SC57	negativeControl	negativeControlstart	esp	Anchovy	Undetermined				1000	700	400	100	1	2	ND	ND	ND	ND	 	 		
1278	20220131_Surveyor2021_SF_SFtoHI_negativecontrols_extractionblanks_Anchovy.eds	Surveyor2021_SFtoHI_SC57_A218_archive_bac_preNegative_05jun21	05jun2021_Surveyor2021_SF-HI_negativekoaconrol_SC57	negativeControl	negativeControlstart	esp	Anchovy	Undetermined				1000	700	400	100	1	2	ND	ND	ND	ND	 	 		
916	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC58_A136_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC58 1:5	positiveControl	positiveControlESP3	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
917	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC58_A136_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC58 1:5	positiveControl	positiveControlESP3	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
918	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC58_A136_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC58 1:5	positiveControl	positiveControlESP3	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
919	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC58_A136_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC58	positiveControl	positiveControlESP3	esp	Anchovy	33.49101639				400	700	400	100	1	2	5.00E+00	1.10E+00	ND	ND	 	 	36.80792	-121.824
920	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC58_A136_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC58	positiveControl	positiveControlESP3	esp	Anchovy	37.48614883				400	700	400	100	1	2	3.40E-01	7.40E-02	ND	ND	 	 	36.80792	-121.824
921	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC58_A136_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC58	positiveControl	positiveControlESP3	esp	Anchovy	Undetermined				400	700	400	100	1	2	ND	ND	ND	ND	 	 	36.80792	-121.824
910	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC59_A88_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC59 1:5	positiveControl	positiveControlESP2	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
911	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC59_A88_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC59 1:5	positiveControl	positiveControlESP2	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
912	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC59_A88_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC59 1:5	positiveControl	positiveControlESP2	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
913	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC59_A88_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC59	positiveControl	positiveControlESP2	esp	Anchovy	Undetermined				400	700	400	100	1	2	ND	ND	ND	ND	 	 	36.80792	-121.824
914	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC59_A88_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC59	positiveControl	positiveControlESP2	esp	Anchovy	Undetermined				400	700	400	100	1	2	ND	ND	ND	ND	 	 	36.80792	-121.824
915	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC59_A88_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC59	positiveControl	positiveControlESP2	esp	Anchovy	Undetermined				400	700	400	100	1	2	ND	ND	ND	ND	 	 	36.80792	-121.824
904	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC60_A98_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC60 1:5	positiveControl	positiveControlESP1	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
905	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC60_A98_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC60 1:5	positiveControl	positiveControlESP1	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
906	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC60_A98_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC60 1:5	positiveControl	positiveControlESP1	esp	Anchovy	Undetermined				400	700	400	100	0.2	2	ND	ND	ND	ND	 	 	36.80792	-121.824
907	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC60_A98_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC60	positiveControl	positiveControlESP1	esp	Anchovy	33.37578583				400	700	400	100	1	2	5.40E+00	1.20E+00	ND	ND	 	 	36.80792	-121.824
908	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC60_A98_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC60	positiveControl	positiveControlESP1	esp	Anchovy	Undetermined				400	700	400	100	1	2	ND	ND	ND	ND	 	 	36.80792	-121.824
909	20220112_Surveyor2021_SFtoHI_positivecontrols_04jun2021_Anchovy.eds	Surveyor2021_SFtoHI_SC60_A98_archive_bac_prePositive_04jun21	04jun2021_positivekoacontrol_SC60	positiveControl	positiveControlESP1	esp	Anchovy	33.61349106				400	700	400	100	1	2	4.60E+00	1.00E+00	ND	ND	 	 	36.80792	-121.824
1243	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC7_A189_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC7	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	21.53136	-155.8170496
1244	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC7_A189_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC7	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	21.53136	-155.8170496
1245	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC7_A189_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC7	field		esp	Anchovy	Undetermined				2000	700	400	100	1	2	ND	ND	ND	ND	 	 	21.53136	-155.8170496
1246	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC7_A189_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC7 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	21.53136	-155.8170496
1247	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC7_A189_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC7 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	21.53136	-155.8170496
1248	20220127_Surveyor2021_SFtoHI_Transit_SC10-SC2_Anchovy.eds	Surveyor2021_SFtoHI_SC7_A189_archive_bac_Transit_5jul21	Surveyor2021_SFtoHI_SC7 1:5	field		esp	Anchovy	Undetermined				2000	700	400	100	0.2	2	ND	ND	ND	ND	 	 	21.53136	-155.8170496
